subj,cond,block,trial,key1,key2,sim,mystery
GS,V,0,34,s_f103_so,s_f103_sa,0.316,4.429
GS,V,0,35,s_m102_na,s_m102_nxi,0.268,2.757
GS,V,0,36,s_m110_kxo,s_m110_kxw,0.460,3.304
GS,V,0,37,s_m107_mo,s_m107_mxi,0.524,4.610
GS,V,0,38,s_m110_pxy,s_m110_pxr,0.900,4.706
GS,V,0,39,s_f106_fc,s_f106_fxq,-0.524,1.804
GS,V,0,40,s_f101_te,s_f101_txw,0.548,2.266
GS,V,0,41,s_m107_rxu,s_m107_rxo,0.164,5.043
GS,V,0,42,s_f105_pxu,s_f105_po,-0.732,2.175
GS,V,0,43,s_f103_wxe,s_f103_wa,0.224,1.935
GS,V,0,44,s_m110_go,s_m110_gu,0.752,2.104
GS,V,0,45,s_f113_la,s_f113_le,-0.868,2.403
GS,V,0,46,s_f108_bo,s_f108_bxo,0.436,3.316
GS,V,0,47,s_m112_fi,s_m112_fa,0.844,2.932
GS,V,0,48,s_f109_wa,s_f109_wxr,-0.744,3.369
GS,V,0,49,s_m104_lxe,s_m104_lxu,0.484,14.310
GS,V,0,50,s_f105_wxi,s_f105_wxe,-0.884,3.509
GS,V,1,0,s_f105_sxw,s_f105_sxa,-0.504,2.903
GS,V,1,1,s_m104_ga,s_m104_gxo,0.940,1.674
GS,V,1,2,s_m112_nu,s_m112_nxa,0.172,3.190
GS,V,1,3,s_f108_ru,s_f108_ra,0.496,1.902
GS,V,1,4,s_m110_lxy,s_m110_lc,0.572,2.520
GS,V,1,5,s_f113_dxa,s_f113_dxu,0.140,1.940
GS,V,1,6,s_f106_to,s_f106_txw,0.592,1.579
GS,V,1,7,s_m114_ti,s_m114_tu,0.960,1.604
GS,V,1,8,s_m110_wxy,s_m110_wa,0.492,3.208
GS,V,1,9,s_m112_txu,s_m112_txi,-0.212,3.637
GS,V,1,10,s_f108_fxe,s_f108_fxw,-0.192,2.268
GS,V,1,11,s_f103_kxe,s_f103_kxa,0.584,2.017
GS,V,1,12,s_m104_dxu,s_m104_dxr,-0.696,3.352
GS,V,1,13,s_m110_si,s_m110_sxu,-0.380,1.705
GS,V,1,14,s_m114_hxi,s_m114_hxy,-0.396,2.286
GS,V,1,15,s_f103_pxu,s_f103_pu,0.628,1.888
GS,V,1,16,s_m107_bxq,s_m107_bxu,-0.416,2.942
GS,V,1,17,s_f106_mxq,s_f106_mxy,0.548,1.715
GS,V,1,18,s_f109_gxw,s_f109_gxi,-0.392,2.445
GS,V,1,19,s_f101_hxu,s_f101_ha,-0.852,1.705
GS,V,1,20,s_f101_nxo,s_f101_nxq,0.772,2.447
GS,V,1,21,s_m110_dc,s_m110_da,0.000,2.506
GS,V,1,22,s_m102_ri,s_m102_rxo,0.260,3.286
GS,V,1,23,s_f105_gi,s_f105_go,0.844,2.438
GS,V,1,24,s_f106_bi,s_f106_bxw,0.484,2.235
GS,V,1,25,s_m104_we,s_m104_wxi,-0.788,3.568
GS,V,1,26,s_m112_rxo,s_m112_rxe,0.340,2.577
GS,V,1,27,s_m104_pxi,s_m104_pxq,-0.788,3.047
GS,V,1,28,s_f101_fxy,s_f101_fxu,0.368,2.155
GS,V,1,29,s_f109_lo,s_f109_lxq,0.648,2.695
GS,V,1,30,s_f101_mxo,s_f101_mxy,-0.788,2.325
GS,V,1,31,s_f113_gxi,s_f113_gxr,-0.348,2.562
GS,V,1,32,s_m102_fu,s_m102_fxo,0.456,2.147
GS,V,1,33,s_m102_bc,s_m102_bi,0.080,3.448
GS,V,1,34,s_f101_bu,s_f101_bc,-0.332,4.213
GS,V,1,35,s_f103_kxr,s_f103_kxe,0.648,5.280
GS,V,1,36,s_f105_lxo,s_f105_lxi,0.352,3.427
GS,V,1,37,s_m111_kxe,s_m111_kxq,-0.644,2.811
GS,V,1,38,s_m111_gxy,s_m111_ge,0.744,2.681
GS,V,1,39,s_f108_mxa,s_f108_ma,-0.656,2.251
GS,V,1,40,s_f109_si,s_f109_sxy,-0.520,4.065
GS,V,1,41,s_f113_wi,s_f113_wxi,-0.412,9.026
GS,V,1,42,s_m111_wxa,s_m111_wxo,-0.284,2.290
GS,V,1,43,s_f109_ke,s_f109_kxu,0.648,2.064
GS,V,1,44,s_m111_lxw,s_m111_lxr,0.312,2.774
GS,V,1,45,s_f113_ke,s_f113_ko,0.728,3.784
GS,V,1,46,s_m112_hxy,s_m112_hu,0.132,4.541
GS,V,1,47,s_f109_pxw,s_f109_pu,0.460,2.446
GS,V,1,48,s_f103_lxy,s_f103_lxe,0.188,5.594
GS,V,1,49,s_f106_ne,s_f106_nu,0.156,4.285
GS,V,1,50,s_f106_fxr,s_f106_fc,0.184,3.565
GS,V,2,0,s_m110_sxu,s_m110_si,-0.152,4.170
GS,V,2,1,s_f101_fxu,s_f101_fxy,-0.292,2.061
GS,V,2,2,s_f105_lxi,s_f105_lxo,0.548,1.158
GS,V,2,3,s_f106_hxo,s_f106_he,-0.500,1.686
GS,V,2,4,s_f109_sxy,s_f109_si,0.556,1.293
GS,V,2,5,s_f108_fxw,s_f108_fxe,-0.304,1.566
GS,V,2,6,s_m104_dxr,s_m104_dxu,-0.596,2.113
GS,V,2,7,s_m104_gu,s_m104_gxr,-0.252,3.131
GS,V,2,8,s_m114_bxa,s_m114_bi,-0.872,2.724
GS,V,2,9,s_f103_lxe,s_f103_lxy,0.648,1.264
GS,V,2,10,s_f106_rxa,s_f106_rc,-0.312,2.732
GS,V,2,11,s_m110_kxw,s_m110_kxo,0.520,1.533
GS,V,2,12,s_m107_bxu,s_m107_bxq,-0.472,2.378
GS,V,2,13,s_m114_tu,s_m114_ti,0.732,1.337
GS,V,2,14,s_m107_nxe,s_m107_nu,0.216,2.424
GS,V,2,15,s_m111_pxq,s_m111_pxa,-0.540,2.020
GS,V,2,16,s_m110_wa,s_m110_wxy,-0.424,1.672
GS,V,2,17,s_f103_kxe,s_f103_kxr,-0.660,3.361
GS,V,2,18,s_m114_ma,s_m114_mxw,0.288,1.994
GS,V,2,19,s_f106_txw,s_f106_to,0.648,1.648
GS,V,2,20,s_m112_hu,s_m112_hxy,0.460,1.756
GS,V,2,21,s_m110_da,s_m110_dc,0.372,4.838
GS,V,2,22,s_m111_wxo,s_m111_wxa,0.368,1.961
GS,V,2,23,s_m114_nxq,s_m114_ni,0.792,1.978
GS,V,2,24,s_m110_lc,s_m110_lxy,0.712,3.416
GS,V,2,25,s_m111_ge,s_m111_gxy,0.760,2.271
GS,V,2,26,s_f109_pu,s_f109_pxw,-0.260,2.788
GS,V,2,27,s_m114_hxy,s_m114_hxi,-0.952,3.109
GS,V,2,28,s_f108_nc,s_f108_nxe,-0.408,1.748
GS,V,2,29,s_f106_nu,s_f106_ne,0.700,1.631
GS,V,2,30,s_f101_ha,s_f101_hxu,-0.916,1.645
GS,V,2,31,s_f105_sxa,s_f105_sxw,-0.460,1.297
GS,V,2,32,s_m104_gxo,s_m104_ga,0.780,1.613
GS,V,2,33,s_f103_kxa,s_f103_kxe,0.340,4.470
GS,V,2,34,s_f113_ko,s_f113_ke,0.372,1.653
GS,V,2,35,s_f106_bxw,s_f106_bi,0.472,2.271
GS,V,2,36,s_f113_wxi,s_f113_wi,-0.568,2.318
GS,V,2,37,s_m104_pxq,s_m104_pxi,-0.580,3.999
GS,V,2,38,s_f101_mxy,s_f101_mxo,-0.308,2.890
GS,V,2,39,s_f108_te,s_f108_txe,0.352,4.196
GS,V,2,40,s_m111_sxr,s_m111_sxo,0.476,2.409
GS,V,2,41,s_f101_bc,s_f101_bu,0.208,2.412
GS,V,2,42,s_m102_me,s_m102_mxa,-0.504,2.538
GS,V,2,43,s_f109_kxu,s_f109_ke,-0.092,5.810
GS,V,2,44,s_m104_sxq,s_m104_su,0.220,6.156
GS,V,2,45,s_f113_gxr,s_f113_gxi,-0.432,3.048
GS,V,2,46,s_f105_de,s_f105_dxr,-0.580,2.160
GS,V,2,47,s_m112_bxe,s_m112_bo,-0.340,4.104
GS,V,2,48,s_f106_fc,s_f106_fxr,0.388,3.246
GS,V,2,49,s_m111_kxq,s_m111_kxe,-0.308,2.444
GS,V,2,50,s_m112_txi,s_m112_txu,0.248,3.289
GS,V,3,0,s_m102_nxw,s_m102_nxq,0.380,2.672
GS,V,3,1,s_f109_wxr,s_f109_wa,-0.428,4.391
GS,V,3,2,s_m107_hc,s_m107_he,0.208,1.758
GS,V,3,3,s_f108_bxo,s_f108_bo,0.724,1.870
GS,V,3,4,s_f108_ra,s_f108_ru,-0.284,2.423
GS,V,3,5,s_f113_si,s_f113_sxr,-0.332,1.967
GS,V,3,6,s_f105_wc,s_f105_wxo,0.348,4.061
GS,V,3,7,s_m112_fa,s_m112_fi,0.280,4.409
GS,V,3,8,s_m110_lxq,s_m110_le,0.404,2.895
GS,V,3,9,s_m102_ho,s_m102_hxa,0.268,4.460
GS,V,3,10,s_f109_dxa,s_f109_dxy,-0.472,3.330
GS,V,3,11,s_f113_le,s_f113_la,0.456,3.611
GS,V,3,12,s_f113_po,s_f113_pxy,0.792,2.913
GS,V,3,13,s_f105_go,s_f105_gi,0.884,2.709
GS,V,3,14,s_m111_lxr,s_m111_lxw,0.428,4.957
GS,V,3,15,s_m114_fxw,s_m114_fxu,-0.272,9.000
GS,V,3,16,s_m102_ta,s_m102_txq,-0.468,1.931
GS,V,3,17,s_m102_rxo,s_m102_ri,0.488,2.091
GS,V,3,18,s_m107_rxo,s_m107_rxu,0.140,2.851
GS,V,3,19,s_m107_mxi,s_m107_mo,0.728,1.583
GS,V,3,20,s_f108_hi,s_f108_hxe,-0.348,2.417
GS,V,3,21,s_m102_nxi,s_m102_na,-0.356,1.797
GS,V,3,22,s_f103_wa,s_f103_wxe,-0.196,4.181
GS,V,3,23,s_f101_txw,s_f101_te,0.648,1.707
GS,V,3,24,s_m104_kxu,s_m104_kc,0.488,2.126
GS,V,3,25,s_f108_ma,s_f108_mxa,-0.420,4.414
GS,V,3,26,s_f103_do,s_f103_dc,-0.412,2.506
GS,V,3,27,s_f113_dxu,s_f113_dxa,-0.884,2.335
GS,V,3,28,s_f105_wxe,s_f105_wxi,-0.628,1.835
GS,V,3,29,s_f109_lxq,s_f109_lo,0.328,2.153
GS,V,3,30,s_f103_sa,s_f103_so,0.176,1.629
GS,V,3,31,s_m104_wxi,s_m104_we,-0.396,3.597
GS,V,3,32,s_m102_fxo,s_m102_fu,0.648,1.839
GS,V,3,33,s_m112_nxa,s_m112_nu,-0.348,2.304
GS,V,3,34,s_m104_lxu,s_m104_lxe,-0.772,2.160
GS,V,3,35,s_m110_gu,s_m110_go,0.376,1.983
GS,V,3,36,s_f101_nxq,s_f101_nxo,0.380,2.830
GS,V,3,37,s_f105_po,s_f105_pxu,-0.728,3.394
GS,V,3,38,s_m111_dxi,s_m111_dxa,0.108,4.989
GS,V,3,39,s_f106_mxy,s_f106_mxq,0.264,3.551
GS,V,3,40,s_f106_fxq,s_f106_fc,-0.700,1.906
GS,V,3,41,s_m112_rxe,s_m112_rxo,0.584,3.056
GS,V,3,42,s_f109_gxi,s_f109_gxw,0.300,2.339
GS,V,3,43,s_f105_kxw,s_f105_kxy,0.744,1.558
GS,V,3,44,s_m112_mxq,s_m112_mxr,-0.504,1.489
GS,V,3,45,s_f103_pu,s_f103_pxu,-0.268,1.917
GS,V,3,46,s_m107_fxw,s_m107_fc,0.232,1.907
GS,V,3,47,s_f101_rxi,s_f101_ru,-0.232,2.229
GS,V,3,48,s_m102_bi,s_m102_bc,0.540,1.764
GS,V,3,49,s_f103_ge,s_f103_gi,0.408,2.188
GS,V,3,50,s_m110_pxr,s_m110_pxy,0.756,2.443
MD,V,0,0,s_m104_kc,s_m104_kxu,0.268,13.213
MD,V,0,1,s_m107_he,s_m107_hc,0.196,7.594
MD,V,0,2,s_f109_dxy,s_f109_dxa,0.604,6.682
MD,V,0,3,s_f113_pxy,s_f113_po,0.940,2.988
MD,V,0,4,s_m114_ni,s_m114_nxq,0.952,2.727
MD,V,0,5,s_f108_txe,s_f108_te,-0.232,3.074
MD,V,0,6,s_m114_fxu,s_m114_fxw,-0.348,3.403
MD,V,0,7,s_m107_fc,s_m107_fxw,-0.392,2.796
MD,V,0,8,s_m112_bo,s_m112_bxe,0.364,3.013
MD,V,0,9,s_f103_dc,s_f103_do,0.316,3.773
MD,V,0,10,s_m110_le,s_m110_lxq,0.208,7.235
MD,V,0,11,s_f108_nxe,s_f108_nc,0.640,7.035
MD,V,0,12,s_m111_sxo,s_m111_sxr,0.916,3.389
MD,V,0,13,s_m104_su,s_m104_sxq,-0.236,2.448
MD,V,0,14,s_f105_dxr,s_f105_de,0.700,2.141
MD,V,0,15,s_f105_kxy,s_f105_kxw,-0.404,2.421
MD,V,0,16,s_m114_mxw,s_m114_ma,-0.092,3.351
MD,V,0,17,s_f106_he,s_f106_hxo,0.292,2.898
MD,V,0,18,s_f106_rc,s_f106_rxa,-0.652,2.532
MD,V,0,19,s_f103_gi,s_f103_ge,-0.116,3.557
MD,V,0,20,s_f113_sxr,s_f113_si,0.904,2.195
MD,V,0,21,s_f108_hxe,s_f108_hi,0.508,2.085
MD,V,0,22,s_m111_pxa,s_m111_pxq,-0.476,1.794
MD,V,0,23,s_m114_bi,s_m114_bxa,0.732,2.061
MD,V,0,24,s_f105_wxo,s_f105_wc,-0.272,2.012
MD,V,0,25,s_m107_nu,s_m107_nxe,-0.272,3.415
MD,V,0,26,s_m104_gxr,s_m104_gu,0.640,4.739
MD,V,0,27,s_m102_hxa,s_m102_ho,-0.352,3.917
MD,V,0,28,s_f101_ru,s_f101_rxi,0.280,3.450
MD,V,0,29,s_m111_dxa,s_m111_dxi,-0.164,2.185
MD,V,0,30,s_m102_nxq,s_m102_nxw,-0.440,2.372
MD,V,0,31,s_m112_mxr,s_m112_mxq,-0.296,2.495
MD,V,0,32,s_m102_txq,s_m102_ta,-0.608,2.508
MD,V,0,33,s_m102_mxa,s_m102_me,-0.200,1.682
MD,V,0,34,s_f103_so,s_f103_sa,-0.452,3.365
MD,V,0,35,s_m102_na,s_m102_nxi,-0.316,2.412
MD,V,0,36,s_m110_kxo,s_m110_kxw,-0.360,4.558
MD,V,0,37,s_m107_mo,s_m107_mxi,0.300,3.646
MD,V,0,38,s_m110_pxy,s_m110_pxr,0.868,2.682
MD,V,0,39,s_f106_fc,s_f106_fxq,-0.104,2.853
MD,V,0,40,s_f101_te,s_f101_txw,0.764,2.924
MD,V,0,41,s_m107_rxu,s_m107_rxo,-0.032,4.602
MD,V,0,42,s_f105_pxu,s_f105_po,-0.884,2.260
MD,V,0,43,s_f103_wxe,s_f103_wa,-0.488,2.037
MD,V,0,44,s_m110_go,s_m110_gu,0.460,2.869
MD,V,0,45,s_f113_la,s_f113_le,-0.356,4.252
MD,V,0,46,s_f108_bo,s_f108_bxo,-0.396,3.741
MD,V,0,47,s_m112_fi,s_m112_fa,0.952,2.651
MD,V,0,48,s_f109_wa,s_f109_wxr,-0.420,2.759
MD,V,0,49,s_m104_lxe,s_m104_lxu,-0.308,2.251
MD,V,0,50,s_f105_wxi,s_f105_wxe,-0.936,2.206
MD,V,1,0,s_f105_sxw,s_f105_sxa,-0.344,1.994
MD,V,1,1,s_m104_ga,s_m104_gxo,0.712,1.949
MD,V,1,2,s_m112_nu,s_m112_nxa,0.124,5.905
MD,V,1,3,s_f108_ru,s_f108_ra,0.424,3.303
MD,V,1,4,s_m110_lxy,s_m110_lc,0.664,2.787
MD,V,1,5,s_f113_dxa,s_f113_dxu,-0.580,3.456
MD,V,1,6,s_f106_to,s_f106_txw,-0.368,3.177
MD,V,1,7,s_m114_ti,s_m114_tu,0.616,3.491
MD,V,1,8,s_m110_wxy,s_m110_wa,-0.320,2.656
MD,V,1,9,s_m112_txu,s_m112_txi,-0.632,2.423
MD,V,1,10,s_f108_fxe,s_f108_fxw,-0.456,2.260
MD,V,1,11,s_f103_kxe,s_f103_kxa,-0.140,3.428
MD,V,1,12,s_m104_dxu,s_m104_dxr,0.088,3.456
MD,V,1,13,s_m110_si,s_m110_sxu,0.460,2.864
MD,V,1,14,s_m114_hxi,s_m114_hxy,0.884,2.435
MD,V,1,15,s_f103_pxu,s_f103_pu,0.124,3.364
MD,V,1,16,s_m107_bxq,s_m107_bxu,-0.548,5.575
MD,V,1,17,s_f106_mxq,s_f106_mxy,0.128,4.567
MD,V,1,18,s_f109_gxw,s_f109_gxi,0.340,1.915
MD,V,1,19,s_f101_hxu,s_f101_ha,-0.176,1.664
MD,V,1,20,s_f101_nxo,s_f101_nxq,0.864,4.872
MD,V,1,21,s_m110_dc,s_m110_da,0.124,3.527
MD,V,1,22,s_m102_ri,s_m102_rxo,0.824,4.807
MD,V,1,23,s_f105_gi,s_f105_go,0.484,2.396
MD,V,1,24,s_f106_bi,s_f106_bxw,0.896,3.582
MD,V,1,25,s_m104_we,s_m104_wxi,-0.132,2.228
MD,V,1,26,s_m112_rxo,s_m112_rxe,0.112,1.707
MD,V,1,27,s_m104_pxi,s_m104_pxq,-0.200,3.019
MD,V,1,28,s_f101_fxy,s_f101_fxu,0.184,2.292
MD,V,1,29,s_f109_lo,s_f109_lxq,-0.216,1.660
MD,V,1,30,s_f101_mxo,s_f101_mxy,-0.400,2.441
MD,V,1,31,s_f113_gxi,s_f113_gxr,-0.312,2.052
MD,V,1,32,s_m102_fu,s_m102_fxo,0.832,2.511
MD,V,1,33,s_m102_bc,s_m102_bi,0.888,2.314
MD,V,1,34,s_f101_bu,s_f101_bc,0.200,2.822
MD,V,1,35,s_f103_kxr,s_f103_kxe,-0.332,2.273
MD,V,1,36,s_f105_lxo,s_f105_lxi,-0.164,1.814
MD,V,1,37,s_m111_kxe,s_m111_kxq,-0.476,1.716
MD,V,1,38,s_m111_gxy,s_m111_ge,0.340,7.321
MD,V,1,39,s_f108_mxa,s_f108_ma,-0.592,3.055
MD,V,1,40,s_f109_si,s_f109_sxy,0.576,1.880
MD,V,1,41,s_f113_wi,s_f113_wxi,-0.048,2.242
MD,V,1,42,s_m111_wxa,s_m111_wxo,0.788,4.156
MD,V,1,43,s_f109_ke,s_f109_kxu,-0.100,1.898
MD,V,1,44,s_m111_lxw,s_m111_lxr,0.168,2.364
MD,V,1,45,s_f113_ke,s_f113_ko,-0.368,1.974
MD,V,1,46,s_m112_hxy,s_m112_hu,0.252,3.008
MD,V,1,47,s_f109_pxw,s_f109_pu,0.444,2.381
MD,V,1,48,s_f103_lxy,s_f103_lxe,-0.152,3.253
MD,V,1,49,s_f106_ne,s_f106_nu,-0.052,1.814
MD,V,1,50,s_f106_fxr,s_f106_fc,0.224,4.103
MD,V,2,0,s_m110_sxu,s_m110_si,0.120,4.247
MD,V,2,1,s_f101_fxu,s_f101_fxy,0.820,1.961
MD,V,2,2,s_f105_lxi,s_f105_lxo,0.612,4.872
MD,V,2,3,s_f106_hxo,s_f106_he,0.372,2.401
MD,V,2,4,s_f109_sxy,s_f109_si,0.708,1.917
MD,V,2,5,s_f108_fxw,s_f108_fxe,0.204,2.556
MD,V,2,6,s_m104_dxr,s_m104_dxu,-0.188,1.288
MD,V,2,7,s_m104_gu,s_m104_gxr,0.760,1.551
MD,V,2,8,s_m114_bxa,s_m114_bi,0.788,4.084
MD,V,2,9,s_f103_lxe,s_f103_lxy,0.960,2.723
MD,V,2,10,s_f106_rxa,s_f106_rc,-0.116,4.520
MD,V,2,11,s_m110_kxw,s_m110_kxo,0.424,4.247
MD,V,2,12,s_m107_bxu,s_m107_bxq,-0.404,1.954
MD,V,2,13,s_m114_tu,s_m114_ti,0.100,2.600
MD,V,2,14,s_m107_nxe,s_m107_nu,-0.396,3.234
MD,V,2,15,s_m111_pxq,s_m111_pxa,-0.592,1.768
MD,V,2,16,s_m110_wa,s_m110_wxy,-0.244,2.335
MD,V,2,17,s_f103_kxe,s_f103_kxr,-0.392,2.070
MD,V,2,18,s_m114_ma,s_m114_mxw,-0.104,1.423
MD,V,2,19,s_f106_txw,s_f106_to,-0.780,2.065
MD,V,2,20,s_m112_hu,s_m112_hxy,0.544,2.354
MD,V,2,21,s_m110_da,s_m110_dc,-0.348,2.070
MD,V,2,22,s_m111_wxo,s_m111_wxa,0.472,1.941
MD,V,2,23,s_m114_nxq,s_m114_ni,0.960,1.989
MD,V,2,24,s_m110_lc,s_m110_lxy,0.504,5.414
MD,V,2,25,s_m111_ge,s_m111_gxy,-0.360,2.846
MD,V,2,26,s_f109_pu,s_f109_pxw,0.652,3.039
MD,V,2,27,s_m114_hxy,s_m114_hxi,-0.444,2.165
MD,V,2,28,s_f108_nc,s_f108_nxe,-0.704,1.591
MD,V,2,29,s_f106_nu,s_f106_ne,0.168,2.051
MD,V,2,30,s_f101_ha,s_f101_hxu,-0.812,3.164
MD,V,2,31,s_f105_sxa,s_f105_sxw,-0.160,4.824
MD,V,2,32,s_m104_gxo,s_m104_ga,0.752,2.614
MD,V,2,33,s_f103_kxa,s_f103_kxe,-0.152,1.693
MD,V,2,34,s_f113_ko,s_f113_ke,0.592,2.607
MD,V,2,35,s_f106_bxw,s_f106_bi,0.940,1.634
MD,V,2,36,s_f113_wxi,s_f113_wi,-0.284,2.203
MD,V,2,37,s_m104_pxq,s_m104_pxi,-0.452,3.916
MD,V,2,38,s_f101_mxy,s_f101_mxo,0.412,1.579
MD,V,2,39,s_f108_te,s_f108_txe,-0.188,1.818
MD,V,2,40,s_m111_sxr,s_m111_sxo,0.860,2.415
MD,V,2,41,s_f101_bc,s_f101_bu,-0.256,2.878
MD,V,2,42,s_m102_me,s_m102_mxa,-0.228,2.260
MD,V,2,43,s_f109_kxu,s_f109_ke,0.364,2.712
MD,V,2,44,s_m104_sxq,s_m104_su,0.676,1.804
MD,V,2,45,s_f113_gxr,s_f113_gxi,0.388,2.192
MD,V,2,46,s_f105_de,s_f105_dxr,-0.152,7.686
MD,V,2,47,s_m112_bxe,s_m112_bo,-0.288,2.535
MD,V,2,48,s_f106_fc,s_f106_fxr,-0.584,2.338
MD,V,2,49,s_m111_kxq,s_m111_kxe,-0.396,1.527
MD,V,2,50,s_m112_txi,s_m112_txu,0.268,2.297
MD,V,3,0,s_m102_nxw,s_m102_nxq,0.456,2.575
MD,V,3,1,s_f109_wxr,s_f109_wa,-0.252,2.133
MD,V,3,2,s_m107_hc,s_m107_he,-0.548,2.367
MD,V,3,3,s_f108_bxo,s_f108_bo,0.384,1.647
MD,V,3,4,s_f108_ra,s_f108_ru,0.640,1.759
MD,V,3,5,s_f113_si,s_f113_sxr,0.404,3.234
MD,V,3,6,s_f105_wc,s_f105_wxo,-0.168,2.360
MD,V,3,7,s_m112_fa,s_m112_fi,0.884,2.067
MD,V,3,8,s_m110_lxq,s_m110_le,-0.116,3.265
MD,V,3,9,s_m102_ho,s_m102_hxa,-0.344,2.609
MD,V,3,10,s_f109_dxa,s_f109_dxy,-0.572,1.691
MD,V,3,11,s_f113_le,s_f113_la,0.580,2.092
MD,V,3,12,s_f113_po,s_f113_pxy,0.492,3.824
MD,V,3,13,s_f105_go,s_f105_gi,-0.080,1.712
MD,V,3,14,s_m111_lxr,s_m111_lxw,0.736,2.395
MD,V,3,15,s_m114_fxw,s_m114_fxu,-0.068,5.979
MD,V,3,16,s_m102_ta,s_m102_txq,-0.604,2.161
MD,V,3,17,s_m102_rxo,s_m102_ri,-0.292,2.870
MD,V,3,18,s_m107_rxo,s_m107_rxu,0.316,2.518
MD,V,3,19,s_m107_mxi,s_m107_mo,0.520,3.800
MD,V,3,20,s_f108_hi,s_f108_hxe,-0.120,2.109
MD,V,3,21,s_m102_nxi,s_m102_na,-0.320,2.331
MD,V,3,22,s_f103_wa,s_f103_wxe,-0.524,2.652
MD,V,3,23,s_f101_txw,s_f101_te,0.556,2.413
MD,V,3,24,s_m104_kxu,s_m104_kc,-0.128,2.068
MD,V,3,25,s_f108_ma,s_f108_mxa,-0.576,1.901
MD,V,3,26,s_f103_do,s_f103_dc,-0.248,2.063
MD,V,3,27,s_f113_dxu,s_f113_dxa,-0.596,1.564
MD,V,3,28,s_f105_wxe,s_f105_wxi,-0.780,2.997
MD,V,3,29,s_f109_lxq,s_f109_lo,0.136,2.894
MD,V,3,30,s_f103_sa,s_f103_so,0.520,1.935
MD,V,3,31,s_m104_wxi,s_m104_we,-0.648,3.665
MD,V,3,32,s_m102_fxo,s_m102_fu,0.776,2.038
MD,V,3,33,s_m112_nxa,s_m112_nu,0.220,2.192
MD,V,3,34,s_m104_lxu,s_m104_lxe,-0.488,2.474
MD,V,3,35,s_m110_gu,s_m110_go,-0.140,1.601
MD,V,3,36,s_f101_nxq,s_f101_nxo,0.604,1.765
MD,V,3,37,s_f105_po,s_f105_pxu,-0.952,3.427
MD,V,3,38,s_m111_dxi,s_m111_dxa,-0.228,2.692
MD,V,3,39,s_f106_mxy,s_f106_mxq,-0.160,2.262
MD,V,3,40,s_f106_fxq,s_f106_fc,-0.144,3.848
MD,V,3,41,s_m112_rxe,s_m112_rxo,0.796,2.311
MD,V,3,42,s_f109_gxi,s_f109_gxw,-0.428,2.583
MD,V,3,43,s_f105_kxw,s_f105_kxy,0.316,2.519
MD,V,3,44,s_m112_mxq,s_m112_mxr,-0.076,2.264
MD,V,3,45,s_f103_pu,s_f103_pxu,-0.224,2.738
MD,V,3,46,s_m107_fxw,s_m107_fc,-0.032,3.001
MD,V,3,47,s_f101_rxi,s_f101_ru,0.268,2.022
MD,V,3,48,s_m102_bi,s_m102_bc,0.180,3.339
MD,V,3,49,s_f103_ge,s_f103_gi,0.532,7.900
MD,V,3,50,s_m110_pxr,s_m110_pxy,0.800,2.068
RT,V,0,0,s_m104_kc,s_m104_kxu,0.164,9.072
RT,V,0,1,s_m107_he,s_m107_hc,0.412,2.501
RT,V,0,2,s_f109_dxy,s_f109_dxa,-0.172,1.710
RT,V,0,3,s_f113_pxy,s_f113_po,0.736,6.743
RT,V,0,4,s_m114_ni,s_m114_nxq,0.932,1.856
RT,V,0,5,s_f108_txe,s_f108_te,-0.216,2.270
RT,V,0,6,s_m114_fxu,s_m114_fxw,0.528,2.040
RT,V,0,7,s_m107_fc,s_m107_fxw,-0.288,4.699
RT,V,0,8,s_m112_bo,s_m112_bxe,0.428,2.681
RT,V,0,9,s_f103_dc,s_f103_do,0.708,1.837
RT,V,0,10,s_m110_le,s_m110_lxq,0.584,2.983
RT,V,0,11,s_f108_nxe,s_f108_nc,0.756,1.936
RT,V,0,12,s_m111_sxo,s_m111_sxr,-0.188,3.512
RT,V,0,13,s_m104_su,s_m104_sxq,-0.564,2.069
RT,V,0,14,s_f105_dxr,s_f105_de,0.276,1.840
RT,V,0,15,s_f105_kxy,s_f105_kxw,-0.968,2.389
RT,V,0,16,s_m114_mxw,s_m114_ma,-0.872,3.595
RT,V,0,17,s_f106_he,s_f106_hxo,-0.136,3.660
RT,V,0,18,s_f106_rc,s_f106_rxa,-0.488,2.472
RT,V,0,19,s_f103_gi,s_f103_ge,0.240,2.463
RT,V,0,20,s_f113_sxr,s_f113_si,0.780,1.977
RT,V,0,21,s_f108_hxe,s_f108_hi,-0.104,2.629
RT,V,0,22,s_m111_pxa,s_m111_pxq,-0.960,3.634
RT,V,0,23,s_m114_bi,s_m114_bxa,0.364,1.986
RT,V,0,24,s_f105_wxo,s_f105_wc,-0.832,3.216
RT,V,0,25,s_m107_nu,s_m107_nxe,0.524,3.298
RT,V,0,26,s_m104_gxr,s_m104_gu,0.444,3.797
RT,V,0,27,s_m102_hxa,s_m102_ho,0.212,3.596
RT,V,0,28,s_f101_ru,s_f101_rxi,0.372,7.084
RT,V,0,29,s_m111_dxa,s_m111_dxi,0.364,1.704
RT,V,0,30,s_m102_nxq,s_m102_nxw,-0.884,4.043
RT,V,0,31,s_m112_mxr,s_m112_mxq,0.124,3.604
